year,paper,authors,ratings,decisions,institution,csranking,categories,authors_citations,authors_publications,authors_hindex,arxiv
2018,Demystifying overcomplete nonlinear auto-encoders: fast SGD convergence towards sparse representation from random initialization,Cheng Tang;Claire Monteleoni,2.3333333333333335,Reject,George Washington University;George Washington University,210;210,9,154;1869,40;56,7;14,False
2018,On Characterizing the Capacity of Neural Networks Using Algebraic Topology,William H. Guss;Ruslan Salakhutdinov,3.6666666666666665,Reject,Carnegie Mellon University;Carnegie Mellon University,1;1,0,72;67470,8;254,4;82,False
2018,Gated ConvNets for Letter-Based ASR,Vitaliy Liptchinsky;Gabriel Synnaeve;Ronan Collobert,4.333333333333333,Reject,Facebook;Facebook;Facebook,-1;-1;-1,3,211;1487;19667,17;62;118,7;19;39,False
2018,Variance Regularizing Adversarial Learning,Karan Grewal;R Devon Hjelm;Yoshua Bengio,5.0,Reject,Toronto University;University of Montreal;University of Montreal,17;124;124,5;4,276;1660;201719,8;43;807,3;13;147,True
2018,The Information-Autoencoding Family: A Lagrangian Perspective on Latent Variable Generative Modeling,Shengjia Zhao;Jiaming Song;Stefano Ermon,5.0,Reject,Stanford University;Stanford University;Stanford University,4;4;4,5;4;8,580;779;4821,29;44;203,13;13;31,False
2018,Learning Priors for Adversarial Autoencoders,Hui-Po Wang;Wei-Jan Ko;Wen-Hsiao Peng,5.666666666666667,Reject,National Chiao Tung University;;National Chiao Tung University,153;-1;153,5;4,137;78;463,30;8;83,6;2;10,False
2018,Faster Reinforcement Learning with Expert State Sequences,Xiaoxiao Guo;Shiyu Chang;Mo Yu;Miao Liu;Gerald Tesauro,5.666666666666667,Reject,International Business Machines;International Business Machines;International Business Machines,-1;-1;-1,0,1550;2903;3506;1944;7937,43;111;71;198;124,13;28;26;20;45,False
2018,Training Neural Machines with Partial Traces,Matthew Mirman;Dimitar Dimitrov;Pavle Djordjevich;Timon Gehr;Martin Vechev,4.333333333333333,Reject,Swiss Federal Institute of Technology;Swiss Federal Institute of Technology;Swiss Federal Institute of Technology;Swiss Federal Institute of Technology;Swiss Federal Institute of Technology,9;9;9;9;9,8,481;1607;0;720;4181,15;112;1;22;153,4;21;0;9;35,False
2018,STRUCTURED ALIGNMENT NETWORKS,Yang Liu;Matt Gardner,5.333333333333333,Reject,University of Edinburgh;Allen Institute for Artificial Intelligence,33;-1,3,978;5583,79;55,15;19,True
2018,Revisiting The Master-Slave Architecture In Multi-Agent Deep Reinforcement Learning,Xiangyu Kong;Fangchen Liu;Bo Xin;Yizhou Wang,4.666666666666667,Reject,;Peking University;Microsoft;Peking University,-1;24;-1;24,0,530;447;618;807,136;15;232;47,12;5;13;16,False
2018,GATED FAST WEIGHTS FOR ASSOCIATIVE RETRIEVAL,Imanol Schlag;Jürgen Schmidhuber,4.0,Reject,IDSIA;IDSIA,-1;-1,0,44;6590,5;117,4;26,False
2018,Connectivity Learning in Multi-Branch Networks,Karim Ahmed;Lorenzo Torresani,5.0,Reject,Dartmouth College;Dartmouth College,153;153,0,221;8164,12;103,7;35,True
2018,AMPNet: Asynchronous Model-Parallel Training for Dynamic Neural Networks,Alexander L. Gaunt;Matthew A. Johnson;Alan Lawrence;Maik Riechert;Daniel Tarlow;Ryota Tomioka;Dimitrios Vytiniotis;Sam Webster,5.333333333333333,Reject,Microsoft;Microsoft;Microsoft;Microsoft;MSR Cambridge;Microsoft;Microsoft;Microsoft,-1;-1;-1;-1;-1;-1;-1;-1,0,22;161;-1;39;2516;4790;2034;15,4;23;-1;15;67;86;89;6,2;3;-1;4;23;29;20;2,True
2018,POLICY DRIVEN GENERATIVE ADVERSARIAL NETWORKS FOR ACCENTED SPEECH GENERATION,Prannay Khosla;Preethi Jyothi;Vinay P. Namboodiri;Mukundhan Srinivasan,4.0,Reject,IIT Kanpur;Indian Institute of Technology Bombay;IIT Kanpur;NVIDIA,139;115;139;-1,5;4,23;282;659;50,4;54;94;23,3;8;14;4,False
2018,BLOCK-NORMALIZED GRADIENT METHOD: AN EMPIRICAL STUDY FOR TRAINING DEEP NEURAL NETWORK,Adams Wei Yu;Lei Huang;Qihang Lin;Ruslan Salakhutdinov;Jaime Carbonell,5.0,Reject,Carnegie Mellon University;Beihang University;University of Iowa;Carnegie Mellon University;Carnegie Mellon University,1;124;153;1;1,8,794;45;1442;67470;15711,28;29;88;254;507,12;4;22;82;55,True
2018,Learning Representations for Faster Similarity Search,Ludwig Schmidt;Kunal Talwar,4.0,Reject,Massachusetts Institute of Technology;Google,2;-1,0,3694;16306,198;144,21;42,False
2018,Optimal transport maps for distribution preserving operations on latent spaces of Generative Models,Eirikur Agustsson;Alexander Sage;Radu Timofte;Luc Van Gool,5.333333333333333,Reject,Swiss Federal Institute of Technology;Swiss Federal Institute of Technology;Swiss Federal Institute of Technology;Swiss Federal Institute of Technology,9;9;9;9,5;4,1669;24;7469;80600,36;3;180;1263,14;2;36;121,False
2018,Neural Compositional Denotational Semantics for Question Answering,Nitish Gupta;Mike Lewis,5.333333333333333,Reject,University of Pennsylvania;,19;-1,10,137;3934,15;104,5;21,False
2018,Variational Bi-LSTMs,Samira Shabanian;Devansh Arpit;Adam Trischler;Yoshua Bengio,5.666666666666667,Reject,Microsoft;University of Montreal;Microsoft;University of Montreal,-1;124;-1;124,0,1666;898;1555;201719,11;42;47;807,4;12;17;147,False
2018,TOWARDS ROBOT VISION MODULE DEVELOPMENT WITH EXPERIENTIAL ROBOT LEARNING,Ahmed A Aly;Joanne Bechta Dugan,2.3333333333333335,Reject,University of Virginia;University of Virginia,62;62,5;4;2,202;2664,16;112,5;28,False
2018,Towards a Testable Notion of Generalization for Generative Adversarial Networks,Robert Cornish;Hongseok Yang;Frank Wood,5.0,Reject,University of Oxford;University of Oxford;University of Oxford,51;51;51,5;4,186;5171;2649,15;152;77,5;35;27,False
2018,3C-GAN: AN CONDITION-CONTEXT-COMPOSITE GENERATIVE ADVERSARIAL NETWORKS FOR GENERATING IMAGES SEPARATELY,Yeu-Chern Harn;Vladimir Jojic,4.333333333333333,Reject,"University of North Carolina, Chapel Hill;University of North Carolina, Chapel Hill",74;74,5,17;2249,7;59,2;20,False
2018,Don't encrypt the data; just approximate the model \ Towards Secure Transaction and Fair Pricing of Training Data,Xinlei Xu,3.0,Reject,Harvey Mudd College,468,4,4,7,1,False
2018,An inference-based policy gradient method for learning options,Matthew J. A. Smith;Herke van Hoof;Joelle Pineau,3.3333333333333335,Reject,McGill University;McGill University;McGill University,81;81;81,0,374;1209;11129,69;44;264,10;16;45,False
2018,Sequential Coordination of Deep Models for Learning Visual Arithmetic,Eric Crawford;Guillaume Rabusseau;Joelle Pineau,3.0,Reject,McGill University;McGill University;McGill University,81;81;81,0,637;84;11129,49;35;264,11;5;45,False
2018,What is image captioning made of?,Pranava Madhyastha;Josiah Wang;Lucia Specia,4.0,Reject,University of Sheffield;University of Sheffield;University of Sheffield,210;210;210,0,133;485;6555,27;33;275,7;10;38,False
2018,Fraternal Dropout,Konrad Zolna;Devansh Arpit;Dendi Suhubdy;Yoshua Bengio,5.333333333333333,Accept,Jagiellonian University;University of Montreal;North Carolina State University;University of Montreal,468;124;85;124,3,107;921;176;207596,22;42;6;807,7;12;4;147,True
2018,TD Learning with Constrained Gradients,Ishan Durugkar;Peter Stone,3.0,Reject,"University of Texas, Austin;University of Texas, Austin",21;21,0,335;18831,15;682,5;67,False
2018,Generative Entity Networks: Disentangling Entitites and Attributes in Visual Scenes using Partial Natural Language Descriptions,Charlie Nash;Sebastian Nowozin;Nate Kushman,4.666666666666667,Reject,University of Edinburgh;Microsoft;Microsoft Research,33;-1;-1,3;5,133;6885;1488,13;134;29,5;39;17,False
2018,Prediction Under Uncertainty with Error Encoding Networks,Mikael Henaff;Junbo Zhao;Yann Lecun,4.666666666666667,Reject,New York University;New York University;New York University,26;26;26,4,2350;3331;91479,23;14;345,13;9;107,False
2018,Noise-Based Regularizers for Recurrent Neural Networks,Adji B. Dieng;Jaan Altosaar;Rajesh Ranganath;David M. Blei,3.3333333333333335,Reject,Columbia University;Princeton University;Princeton University;Columbia University,15;31;31;15,3,464;266;4889;52408,14;14;77;306,7;5;27;76,False
2018,Learning To Generate Reviews and Discovering Sentiment,Alec Radford;Rafal Jozefowicz;Ilya Sutskever,3.3333333333333335,Reject,OpenAI;OpenAI;OpenAI,-1;-1;-1,3;5,14105;11069;130568,18;30;90,12;13;53,True
2018,A novel method to determine the number of latent dimensions with SVD,Asana Neishabouri;Michel Desmarais,2.0,Reject,Polytechnique Montreal;Polytechnique Montreal,364;364,0,0;1281,3;165,0;20,False
2018,Automatic Goal Generation for Reinforcement Learning Agents,David Held;Xinyang Geng;Carlos Florensa;Pieter Abbeel,6.0,Reject,Carnegie Mellon University;University of California Berkeley;University of California Berkeley;University of California Berkeley,1;5;5;5,5;4,7454;313;468;36532,166;8;10;432,37;4;6;94,True
2018,A Goal-oriented Neural Conversation Model by Self-Play,Wei Wei;Quoc V. Le;Andrew M. Dai;Li-Jia Li,4.333333333333333,Reject,Google;Google;Google;Google,-1;-1;-1;-1,3,4260;47654;3720;24007,389;193;50;71,33;79;19;32,False
2018,Bayesian Uncertainty Estimation for Batch Normalized Deep Networks,Mattias Teye;Hossein Azizpour;Kevin Smith,5.333333333333333,Reject,"KTH Royal Institute of Technology, Stockholm, Sweden;KTH Royal Institute of Technology, Stockholm, Sweden;KTH Royal Institute of Technology, Stockholm, Sweden",124;124;124,11,72;4123;6103,4;30;96,3;11;15,False
2018,Video Action Segmentation with Hybrid Temporal Networks,Li Ding;Chenliang Xu,3.3333333333333335,Reject,University of Rochester;University of Rochester,104;104,2,8699;1270,411;60,28;18,False
2018,The Variational Homoencoder: Learning to Infer High-Capacity Generative Models from Few Examples,Luke Hewitt;Andrea Gane;Tommi Jaakkola;Joshua B. Tenenbaum,6.0,Reject,Massachusetts Institute of Technology;Massachusetts Institute of Technology;Massachusetts Institute of Technology;Massachusetts Institute of Technology,2;2;2;2,5;11,38;171;21955;30492,6;9;292;590,2;4;69;83,False
2018,Hyperedge2vec: Distributed Representations for Hyperedges,Ankit Sharma;Shafiq Joty;Himanshu Kharkwal;Jaideep Srivastava,5.0,Reject,"University of Minnesota, Minneapolis;National Taiwan University;;University of Minnesota, Minneapolis",55;85;-1;55,10,188;1986;6;13408,53;130;5;476,7;25;2;43,False
2018,Combining Model-based and Model-free RL via Multi-step Control Variates,Tong Che;Yuchen Lu;George Tucker;Surya Bhupatiraju;Shane Gu;Sergey Levine;Yoshua Bengio,4.666666666666667,Reject,University of California Berkeley;University of Montreal;Google;Google;Google;University of California Berkeley;University of Montreal,5;124;-1;-1;-1;5;124,0,755;13;2603;245;2;24386;201719,24;6;74;14;3;309;807,8;2;21;5;1;73;147,False
2018,Tree2Tree Learning with Memory Unit,Ning Miao;Hengliang Wang;Ran Le;Chongyang Tao;Mingyue Shang;Rui Yan;Dongyan Zhao,3.6666666666666665,Reject,Peking University;Peking University;Beihang University;Peking University;Peking University;Peking University;Peking University,24;24;124;24;24;24;24,3,177;238;6;192;62;6288;16,28;27;8;19;11;640;8,8;7;2;7;3;37;2,False
2018,Revisiting Knowledge Base Embedding as Tensor Decomposition,Jiezhong Qiu;Hao Ma;Yuxiao Dong;Kuansan Wang;Jie Tang,3.6666666666666665,Reject,;Microsoft;Microsoft;Microsoft;Tsinghua University,-1;-1;-1;-1;10,0,553;387;1789;2455;4563,14;27;80;105;442,8;7;16;23;29,False
2019,RANDOM MASK: Towards Robust Convolutional Neural Networks,Tiange Luo;Tianle Cai;Mengxiao Zhang;Siyu Chen;Liwei Wang,5.666666666666667,Reject,Peking University;Peking University;University of Southern California;Peking University;Peking University,24;24;30;24;24,4,101;56;114;498;275,8;10;27;93;35,4;4;7;13;10,False
2019,"Unsupervised Discovery of Parts, Structure, and Dynamics",Zhenjia Xu*;Zhijian Liu*;Chen Sun;Kevin Murphy;William T. Freeman;Joshua B. Tenenbaum;Jiajun Wu,6.0,Accept,Shanghai Jiao Tong University;Massachusetts Institute of Technology;Google;Google;Massachusetts Institute of Technology;Massachusetts Institute of Technology;Massachusetts Institute of Technology,52;2;-1;-1;2;2;2,0,38;570;4823;16161;43808;30883;4001,4;20;307;83;402;593;89,3;7;33;41;92;83;30,False
2019,BabyAI: A Platform to Study the Sample Efficiency of Grounded Language Learning,Maxime Chevalier-Boisvert;Dzmitry Bahdanau;Salem Lahlou;Lucas Willems;Chitwan Saharia;Thien Huu Nguyen;Yoshua Bengio,6.333333333333333,Accept,University of Montreal;University of Montreal;University of Montreal;Ecole Normale Superieure;Indian Institute of Technology Bombay;University of Oregon;University of Montreal,123;123;123;99;115;199;123,0,166;26850;63;234;68;1136;203485,23;31;3;18;7;52;807,7;18;3;6;4;16;147,False
2019,Environment Probing Interaction Policies,Wenxuan Zhou;Lerrel Pinto;Abhinav Gupta,6.0,Accept,Carnegie Mellon University;Carnegie Mellon University;Carnegie Mellon University,1;1;1,8,863;1298;16855,30;32;233,8;12;63,False
2019,Classifier-agnostic saliency map extraction,Konrad Zolna;Krzysztof J. Geras;Kyunghyun Cho,4.333333333333333,Reject,Jagiellonian University;New York University;New York University,478;26;26,0,93;519;44303,22;35;272,6;12;51,True
2019,Reinforced Imitation Learning from Observations,Konrad Zolna;Negar Rostamzadeh;Yoshua Bengio;Sungjin Ahn;Pedro O. Pinheiro,5.0,Reject,Jagiellonian University;Element AI;University of Montreal;Rutgers University;Opinheiro,478;-1;123;34;-1,0,93;367;195412;1311;2333,22;31;804;41;36,6;10;145;12;13,False
2019,Max-MIG: an Information Theoretic Approach for Joint Learning from Crowds,Peng Cao*;Yilun Xu*;Yuqing Kong;Yizhou  Wang,6.333333333333333,Accept,Peking University;Peking University;Peking University;Peking University,24;24;24;24,0,19;18;113;179,24;5;17;37,2;3;6;7,False
2019,Understanding Straight-Through Estimator in Training Activation Quantized Neural Nets,Penghang Yin;Jiancheng Lyu;Shuai Zhang;Stanley Osher;Yingyong Qi;Jack Xin,6.666666666666667,Accept,"University of California, Los Angeles;University of California, Irvine;Qualcomm Inc, QualComm;University of California, Los Angeles;Qualcomm Inc, QualComm;University of California, Irvine",20;35;-1;20;-1;35,1,511;109;345;56442;634;2285,34;16;53;560;84;179,13;5;9;94;15;23,False
2019,Learning Multi-Level Hierarchies with Hindsight,Andrew Levy;George Konidaris;Robert Platt;Kate Saenko,6.0,Accept,Brown University;Brown University;Boston University;Northeastern University,65;65;65;16,0,177;2922;3592;16713,82;145;169;177,7;29;34;54,True
2019,NOODL: Provable Online Dictionary Learning and Sparse Coding,Sirisha Rambhatla;Xingguo Li;Jarvis Haupt,6.666666666666667,Accept,"University of Minnesota, Minneapolis;University of Minnesota, Minneapolis;University of Minnesota, Minneapolis",57;57;57,0,45;562;3631,15;76;105,4;12;24,False
2019,Learning to Infer and Execute 3D Shape Programs,Yonglong Tian;Andrew Luo;Xingyuan Sun;Kevin Ellis;William T. Freeman;Joshua B. Tenenbaum;Jiajun Wu,6.666666666666667,Accept,Massachusetts Institute of Technology;Massachusetts Institute of Technology;Princeton University;Massachusetts Institute of Technology;Massachusetts Institute of Technology;Massachusetts Institute of Technology;Massachusetts Institute of Technology,2;2;30;2;2;2;2,0,1621;181;296;424;43621;30684;3974,22;14;12;48;402;590;90,13;5;5;9;92;83;30,False
2019,Meta-learning with differentiable closed-form solvers,Luca Bertinetto;Joao F. Henriques;Philip Torr;Andrea Vedaldi,4.666666666666667,Accept,University of Oxford;University of Oxford;University of Oxford;University of Oxford,50;50;50;50,6,3960;7040;27765;33252,23;44;354;201,15;19;83;61,True
2019,Adaptive Gradient Methods with Dynamic Bound of Learning Rate,Liangchen Luo;Yuanhao Xiong;Yan Liu;Xu Sun,5.666666666666667,Accept,Peking University;Zhejiang University;University of Southern California;Peking University,24;57;30;24,1;8,156;143;5961;5364,7;7;584;539,4;3;35;39,False
2019,AD-VAT: An Asymmetric Dueling mechanism for learning Visual Active Tracking,Fangwei Zhong;Peng Sun;Wenhan Luo;Tingyun Yan;Yizhou Wang,5.0,Accept,Peking University;Tecent Inc.;Tencent AI Lab;Peking University;Peking University,24;-1;-1;24;24,4;8,139;1471;853;4;179,9;204;38;3;37,4;22;16;1;7,False
2019,Variational Autoencoder with Arbitrary Conditioning,Oleg Ivanov;Michael Figurnov;Dmitry Vetrov,6.333333333333333,Accept,Samsung;Google;Higher School of Economics,-1;-1;478,5,312;276;2006,25;11;123,7;5;16,True
2019,Optimistic mirror descent in saddle-point problems: Going the extra (gradient) mile,Panayotis Mertikopoulos;Bruno Lecouat;Houssam Zenati;Chuan-Sheng Foo;Vijay Chandrasekhar;Georgios Piliouras,6.0,Accept,Imag Montpellier Université;A*STAR;A*STAR;A*STAR;A*STAR;Singapore University of Technology and Design,-1;-1;-1;-1;-1;478,5;4,1178;249;254;444;2955;1214,131;11;11;26;109;99,20;6;6;8;27;19,True
2019,A2BCD: Asynchronous Acceleration with Optimal Complexity,Robert Hannah;Fei Feng;Wotao Yin,7.666666666666667,Accept,"University of California, Los Angeles;University of California, Los Angeles;University of California, Los Angeles",20;20;20,1,359;65;16593,76;47;221,9;5;56,False
2019,Minimal Random Code Learning: Getting Bits Back from Compressed Model Parameters,Marton Havasi;Robert Peharz;José Miguel Hernández-Lobato,6.666666666666667,Accept,University of Cambridge;University of Cambridge;University of Cambridge,71;71;71,0,39;656;3685,7;46;113,3;13;28,True
2019,Model-Predictive Policy Learning with Uncertainty Regularization for Driving in Dense Traffic,Mikael Henaff;Alfredo Canziani;Yann LeCun,6.333333333333333,Accept,New York University;New York University;New York University,26;26;26,0,2315;543;90005,23;11;345,13;5;107,False
